Bidder,Submission,Bid
pc-83,130,maybe
pc-83,146,maybe
pc-83,159,maybe
pc-83,192,maybe
pc-83,196,maybe
pc-83,201,maybe
pc-83,222,maybe
pc-83,260,maybe
pc-83,307,maybe
pc-83,309,maybe
pc-83,311,maybe
pc-83,331,maybe
pc-83,352,maybe
pc-83,357,maybe
pc-83,399,maybe
pc-83,423,maybe
pc-83,436,maybe
pc-83,475,maybe
pc-83,514,maybe
pc-83,515,maybe
pc-83,526,maybe
pc-83,45,yes
pc-83,66,yes
pc-83,199,yes
pc-83,302,yes
pc-83,409,yes
pc-83,454,yes
pc-83,477,yes
pc-84,10,maybe
pc-84,19,maybe
pc-84,31,maybe
pc-84,73,maybe
pc-84,110,maybe
pc-84,155,maybe
pc-84,217,maybe
pc-84,281,maybe
pc-84,326,maybe
pc-84,473,yes
pc-85,198,conflict
pc-85,373,conflict
pc-85,456,conflict
pc-85,2,maybe
pc-85,14,maybe
pc-85,291,maybe
pc-85,404,maybe
pc-85,34,yes
pc-85,75,yes
pc-85,113,yes
pc-85,121,yes
pc-85,124,yes
pc-85,236,yes
pc-85,330,yes
pc-85,349,yes
pc-85,385,yes
pc-85,420,yes
pc-85,476,yes
pc-85,522,yes
pc-86,15,conflict
pc-86,40,conflict
pc-86,91,conflict
pc-86,93,conflict
pc-86,154,conflict
pc-86,315,conflict
pc-86,435,conflict
pc-86,189,maybe
pc-86,261,maybe
pc-86,300,maybe
pc-86,413,maybe
pc-86,448,maybe
pc-86,235,yes
pc-86,345,yes
pc-87,274,conflict
pc-87,497,conflict
pc-87,499,conflict
pc-87,3,maybe
pc-87,37,maybe
pc-87,80,maybe
pc-87,106,maybe
pc-87,178,maybe
pc-87,188,maybe
pc-87,194,maybe
pc-87,247,maybe
pc-87,252,maybe
pc-87,373,maybe
pc-87,438,maybe
pc-87,463,maybe
pc-87,479,maybe
pc-87,483,maybe
pc-87,484,maybe
pc-87,29,yes
pc-87,127,yes
pc-87,132,yes
pc-87,135,yes
pc-87,257,yes
pc-87,263,yes
pc-87,335,yes
pc-87,356,yes
pc-87,379,yes
pc-87,395,yes
pc-87,402,yes
pc-87,411,yes
pc-87,419,yes
pc-87,424,yes
pc-87,461,yes
pc-87,476,yes
pc-87,501,yes
pc-87,523,yes
pc-87,525,yes
pc-88,124,conflict
pc-88,204,conflict
pc-88,205,conflict
pc-88,402,conflict
pc-88,404,conflict
pc-88,451,conflict
pc-88,472,conflict
pc-88,484,conflict
pc-88,520,conflict
pc-88,12,maybe
pc-88,35,maybe
pc-88,64,maybe
pc-88,68,maybe
pc-88,94,maybe
pc-88,104,maybe
pc-88,118,maybe
pc-88,120,maybe
pc-88,182,maybe
pc-88,206,maybe
pc-88,216,maybe
pc-88,240,maybe
pc-88,274,maybe
pc-88,356,maybe
pc-88,434,maybe
pc-88,444,maybe
pc-88,449,maybe
pc-88,488,maybe
pc-88,510,maybe
pc-88,18,yes
pc-88,25,yes
pc-88,61,yes
pc-88,69,yes
pc-88,80,yes
pc-88,97,yes
pc-88,102,yes
pc-88,138,yes
pc-88,147,yes
pc-88,282,yes
pc-88,289,yes
pc-88,314,yes
pc-88,323,yes
pc-88,325,yes
pc-88,410,yes
pc-88,432,yes
pc-88,516,yes
pc-89,70,conflict
pc-89,120,conflict
pc-89,240,conflict
pc-89,280,conflict
pc-89,355,conflict
pc-89,411,conflict
pc-89,522,conflict
pc-89,25,maybe
pc-89,35,maybe
pc-89,212,maybe
pc-89,238,maybe
pc-89,289,maybe
pc-89,354,maybe
pc-89,384,maybe
pc-89,396,maybe
pc-89,397,maybe
pc-89,410,maybe
pc-89,414,maybe
pc-89,466,maybe
pc-89,518,maybe
pc-89,109,yes
pc-89,267,yes
pc-89,339,yes
pc-89,524,yes
pc-90,10,maybe
pc-90,89,maybe
pc-90,92,maybe
pc-90,144,maybe
pc-90,211,maybe
pc-90,220,maybe
pc-90,326,maybe
pc-90,376,maybe
pc-90,420,maybe
pc-90,465,maybe
pc-90,476,maybe
pc-90,495,maybe
pc-90,379,yes
pc-90,454,yes
pc-90,503,yes
pc-91,443,conflict
pc-91,42,maybe
pc-91,73,maybe
pc-91,109,maybe
pc-91,112,maybe
pc-91,217,maybe
pc-91,246,maybe
pc-91,262,maybe
pc-91,334,maybe
pc-91,396,maybe
pc-91,397,maybe
pc-91,24,yes
pc-91,35,yes
pc-91,117,yes
pc-91,131,yes
pc-91,193,yes
pc-91,268,yes
pc-91,350,yes
pc-91,364,yes
pc-91,387,yes
pc-91,500,yes
pc-92,60,conflict
pc-92,86,conflict
pc-92,241,conflict
pc-92,298,conflict
pc-92,431,conflict
pc-92,62,maybe
pc-92,63,maybe
pc-92,69,maybe
pc-92,92,maybe
pc-92,129,maybe
pc-92,133,maybe
pc-92,160,maybe
pc-92,204,maybe
pc-92,243,maybe
pc-92,290,maybe
pc-92,338,maybe
pc-92,343,maybe
pc-92,359,maybe
pc-92,370,maybe
pc-92,400,maybe
pc-92,415,maybe
pc-92,463,maybe
pc-92,58,yes
pc-92,77,yes
pc-92,225,yes
pc-92,237,yes
pc-92,380,yes
pc-92,418,yes
pc-92,492,yes
pc-92,517,yes
pc-93,75,conflict
pc-93,8,maybe
pc-93,180,maybe
pc-93,273,maybe
pc-93,300,maybe
pc-93,369,maybe
pc-93,497,maybe
pc-93,162,yes
pc-93,235,yes
pc-93,517,yes
pc-94,12,conflict
pc-94,60,conflict
pc-94,70,conflict
pc-94,86,conflict
pc-94,95,conflict
pc-94,146,conflict
pc-94,155,conflict
pc-94,186,conflict
pc-94,240,conflict
pc-94,241,conflict
pc-94,249,conflict
pc-94,253,conflict
pc-94,298,conflict
pc-94,357,conflict
pc-94,411,conflict
pc-94,421,conflict
pc-94,431,conflict
pc-94,474,conflict
pc-94,493,conflict
pc-94,500,conflict
pc-94,522,conflict
pc-94,101,maybe
pc-94,143,maybe
pc-94,154,maybe
pc-94,192,maybe
pc-94,196,maybe
pc-94,222,maybe
pc-94,307,maybe
pc-94,318,maybe
pc-94,394,maybe
pc-94,473,maybe
pc-94,477,maybe
pc-94,17,yes
pc-94,128,yes
pc-94,140,yes
pc-94,467,yes
pc-94,489,yes
pc-94,514,yes
pc-94,521,yes
pc-95,13,conflict
pc-95,71,conflict
pc-95,149,conflict
pc-95,173,conflict
pc-95,197,conflict
pc-95,216,conflict
pc-95,238,conflict
pc-95,250,conflict
pc-95,341,conflict
pc-95,384,conflict
pc-95,385,conflict
pc-95,524,conflict
pc-95,113,maybe
pc-95,349,maybe
pc-95,373,maybe
pc-95,376,maybe
pc-95,378,maybe
pc-95,379,maybe
pc-95,497,maybe
pc-95,523,maybe
pc-95,8,yes
pc-95,167,yes
pc-95,220,yes
pc-95,398,yes
pc-95,419,yes
pc-95,469,yes
pc-96,73,conflict
pc-96,156,conflict
pc-96,143,maybe
pc-96,470,maybe
pc-96,123,yes
pc-96,124,yes
pc-96,145,yes
pc-96,236,yes
pc-96,261,yes
pc-96,301,yes
pc-97,6,conflict
pc-97,19,conflict
pc-97,49,conflict
pc-97,59,conflict
pc-97,87,conflict
pc-97,88,conflict
pc-97,92,conflict
pc-97,196,conflict
pc-97,216,conflict
pc-97,274,conflict
pc-97,337,conflict
pc-97,497,conflict
pc-97,499,conflict
pc-97,502,conflict
pc-97,11,maybe
pc-97,16,maybe
pc-97,83,maybe
pc-97,114,maybe
pc-97,129,maybe
pc-97,156,maybe
pc-97,220,maybe
pc-97,226,maybe
pc-97,266,maybe
pc-97,310,maybe
pc-97,332,maybe
pc-97,333,maybe
pc-97,336,maybe
pc-97,351,maybe
pc-97,370,maybe
pc-97,380,maybe
pc-97,385,maybe
pc-97,419,maybe
pc-97,425,maybe
pc-97,446,maybe
pc-97,456,maybe
pc-97,459,maybe
pc-97,472,maybe
pc-97,498,maybe
pc-97,506,maybe
pc-97,520,maybe
pc-97,523,maybe
pc-97,14,yes
pc-97,136,yes
pc-97,144,yes
pc-97,340,yes
pc-97,398,yes
pc-97,400,yes
pc-97,403,yes
pc-97,476,yes
pc-97,504,yes
pc-98,27,conflict
pc-98,123,conflict
pc-98,129,conflict
pc-98,145,conflict
pc-98,501,conflict
pc-98,473,maybe
pc-98,44,yes
pc-98,236,yes
pc-98,344,yes
pc-99,33,conflict
pc-99,126,conflict
pc-99,256,conflict
pc-99,326,conflict
pc-99,423,conflict
pc-99,456,conflict
pc-99,484,conflict
pc-99,515,conflict
pc-99,141,maybe
pc-99,331,maybe
pc-99,463,maybe
pc-99,31,yes
pc-99,344,yes
pc-99,357,yes
pc-99,445,yes
pc-100,3,conflict
pc-100,48,conflict
pc-100,75,conflict
pc-100,80,conflict
pc-100,132,conflict
pc-100,170,conflict
pc-100,177,conflict
pc-100,210,conflict
pc-100,225,conflict
pc-100,231,conflict
pc-100,235,conflict
pc-100,261,conflict
pc-100,273,conflict
pc-100,413,conflict
pc-100,424,conflict
pc-100,432,conflict
pc-100,185,maybe
pc-100,362,maybe
pc-100,485,maybe
pc-100,59,yes
pc-100,162,yes
pc-100,175,yes
pc-100,388,yes
pc-100,448,yes
pc-101,37,maybe
pc-101,55,maybe
pc-101,68,maybe
pc-101,138,maybe
pc-101,261,maybe
pc-101,274,maybe
pc-101,376,maybe
pc-101,379,maybe
pc-101,398,maybe
pc-101,40,yes
pc-101,162,yes
pc-101,189,yes
pc-101,235,yes
pc-101,345,yes
pc-101,369,yes
pc-101,382,yes
pc-101,448,yes
pc-102,59,conflict
pc-102,6,maybe
pc-102,13,maybe
pc-102,25,maybe
pc-102,94,maybe
pc-102,137,maybe
pc-102,203,maybe
pc-102,216,maybe
pc-102,282,maybe
pc-102,289,maybe
pc-102,410,maybe
pc-102,447,maybe
pc-102,449,maybe
pc-102,510,maybe
pc-102,87,yes
pc-102,314,yes
pc-103,28,conflict
pc-103,53,conflict
pc-103,60,conflict
pc-103,152,conflict
pc-103,212,conflict
pc-103,220,conflict
pc-103,251,conflict
pc-103,255,conflict
pc-103,279,conflict
pc-103,319,conflict
pc-103,322,conflict
pc-103,339,conflict
pc-103,400,conflict
pc-103,18,maybe
pc-103,115,maybe
pc-103,505,maybe
pc-103,13,yes
pc-103,117,yes
pc-104,110,conflict
pc-104,305,conflict
pc-104,334,conflict
pc-104,443,conflict
pc-104,348,maybe
pc-104,376,maybe
pc-104,195,yes
pc-104,226,yes
pc-104,248,yes
pc-104,277,yes
pc-104,310,yes
pc-104,332,yes
pc-104,336,yes
pc-104,340,yes
pc-104,359,yes
pc-104,459,yes
pc-104,504,yes
pc-104,520,yes
pc-105,153,conflict
pc-105,344,conflict
pc-105,492,conflict
pc-105,16,maybe
pc-105,54,maybe
pc-105,112,maybe
pc-105,136,maybe
pc-105,243,maybe
pc-105,246,maybe
pc-105,276,maybe
pc-105,370,maybe
pc-105,73,yes
pc-105,113,yes
pc-105,181,yes
pc-105,193,yes
pc-105,239,yes
pc-105,249,yes
pc-105,268,yes
pc-105,334,yes
pc-105,443,yes
pc-105,465,yes
pc-105,494,yes
pc-106,156,conflict
pc-106,275,conflict
pc-106,459,conflict
pc-106,69,maybe
pc-106,76,maybe
pc-106,126,maybe
pc-106,241,maybe
pc-106,323,maybe
pc-106,340,maybe
pc-106,456,maybe
pc-106,484,maybe
pc-106,507,maybe
pc-106,516,maybe
pc-106,520,maybe
pc-106,77,yes
pc-106,147,yes
pc-106,201,yes
pc-106,218,yes
pc-106,226,yes
pc-106,277,yes
pc-106,310,yes
pc-106,332,yes
pc-106,338,yes
pc-106,351,yes
pc-106,403,yes
pc-106,407,yes
pc-106,421,yes
pc-106,432,yes
pc-106,434,yes
pc-106,455,yes
pc-106,472,yes
pc-106,478,yes
pc-106,480,yes
pc-106,499,yes
pc-107,392,conflict
pc-107,245,yes
pc-107,260,yes
pc-107,489,yes
pc-108,406,conflict
pc-108,11,maybe
pc-108,92,maybe
pc-108,112,maybe
pc-108,113,maybe
pc-108,129,maybe
pc-108,131,maybe
pc-108,155,maybe
pc-108,243,maybe
pc-108,266,maybe
pc-108,268,maybe
pc-108,270,maybe
pc-108,276,maybe
pc-108,334,maybe
pc-108,425,maybe
pc-108,443,maybe
pc-108,465,maybe
pc-108,484,maybe
pc-108,494,maybe
pc-108,54,yes
pc-108,73,yes
pc-108,193,yes
pc-108,217,yes
pc-108,246,yes
pc-108,249,yes
pc-109,74,conflict
pc-109,165,conflict
pc-109,281,conflict
pc-109,364,conflict
pc-109,48,maybe
pc-109,135,maybe
pc-109,149,maybe
pc-109,175,maybe
pc-109,199,maybe
pc-109,269,maybe
pc-109,303,maybe
pc-109,475,maybe
pc-109,507,maybe
pc-109,36,yes
pc-109,38,yes
pc-109,45,yes
pc-109,62,yes
pc-109,81,yes
pc-109,159,yes
pc-109,185,yes
pc-109,209,yes
pc-109,215,yes
pc-109,299,yes
pc-109,335,yes
pc-109,390,yes
pc-109,455,yes
pc-109,485,yes
pc-109,490,yes
pc-109,511,yes
pc-110,41,conflict
pc-110,109,conflict
pc-110,115,conflict
pc-110,304,conflict
pc-110,361,conflict
pc-110,396,conflict
pc-110,434,conflict
pc-110,453,conflict
pc-110,481,conflict
pc-110,518,conflict
pc-110,1,maybe
pc-110,11,maybe
pc-110,13,maybe
pc-110,18,maybe
pc-110,94,maybe
pc-110,118,maybe
pc-110,137,maybe
pc-110,208,maybe
pc-110,213,maybe
pc-110,353,maybe
pc-110,358,maybe
pc-110,457,maybe
pc-110,458,maybe
pc-110,466,maybe
pc-110,493,maybe
pc-110,510,maybe
pc-110,147,yes
pc-110,176,yes
pc-110,200,yes
pc-110,242,yes
pc-110,319,yes
pc-110,321,yes
pc-110,327,yes
pc-110,354,yes
pc-110,381,yes
pc-110,384,yes
pc-110,462,yes
pc-110,524,yes
pc-111,378,maybe
pc-111,362,yes
pc-111,398,yes
pc-111,448,yes
pc-111,497,yes
pc-112,32,conflict
pc-112,162,conflict
pc-112,164,conflict
pc-112,172,conflict
pc-112,275,conflict
pc-112,279,conflict
pc-112,458,conflict
pc-112,509,conflict
pc-112,27,maybe
pc-112,74,maybe
pc-112,185,maybe
pc-112,256,maybe
pc-112,323,maybe
pc-112,388,maybe
pc-112,23,yes
pc-112,76,yes
pc-112,281,yes
pc-112,339,yes
pc-112,457,yes
pc-113,28,conflict
pc-113,60,conflict
pc-113,152,conflict
pc-113,212,conflict
pc-113,220,conflict
pc-113,276,conflict
pc-113,361,conflict
pc-113,518,conflict
pc-113,2,maybe
pc-113,7,maybe
pc-113,92,maybe
pc-113,167,maybe
pc-113,202,maybe
pc-113,234,maybe
pc-113,240,maybe
pc-113,284,maybe
pc-113,285,maybe
pc-113,299,maybe
pc-113,301,maybe
pc-113,365,maybe
pc-113,466,maybe
pc-113,40,yes
pc-113,75,yes
pc-113,89,yes
pc-113,97,yes
pc-113,149,yes
pc-113,231,yes
pc-113,256,yes
pc-113,291,yes
pc-113,300,yes
pc-113,312,yes
pc-113,325,yes
pc-113,356,yes
pc-113,389,yes
pc-113,407,yes
pc-113,432,yes
pc-113,434,yes
pc-113,456,yes
pc-113,470,yes
pc-113,472,yes
pc-113,480,yes
pc-113,492,yes
pc-113,495,yes
pc-113,499,yes
pc-113,520,yes
pc-114,144,maybe
pc-114,225,maybe
pc-114,288,maybe
pc-114,382,maybe
pc-114,7,yes
pc-115,307,conflict
pc-115,347,conflict
pc-115,280,maybe
pc-115,447,maybe
pc-115,516,maybe
pc-115,70,yes
pc-115,253,yes
pc-115,267,yes
pc-115,321,yes
pc-115,353,yes
pc-115,449,yes
pc-115,524,yes
pc-116,13,conflict
pc-116,20,conflict
pc-116,71,conflict
pc-116,86,conflict
pc-116,173,conflict
pc-116,197,conflict
pc-116,211,conflict
pc-116,216,conflict
pc-116,224,conflict
pc-116,250,conflict
pc-116,341,conflict
pc-116,354,conflict
pc-116,503,conflict
pc-116,524,conflict
pc-116,45,maybe
pc-116,111,maybe
pc-116,133,maybe
pc-116,155,maybe
pc-116,158,maybe
pc-116,165,maybe
pc-116,302,maybe
pc-116,307,maybe
pc-116,337,maybe
pc-116,429,maybe
pc-116,438,maybe
pc-116,507,maybe
pc-116,17,yes
pc-116,26,yes
pc-116,48,yes
pc-116,74,yes
pc-116,101,yes
pc-116,116,yes
pc-116,128,yes
pc-116,134,yes
pc-116,140,yes
pc-116,146,yes
pc-116,148,yes
pc-116,154,yes
pc-116,168,yes
pc-116,178,yes
pc-116,191,yes
pc-116,192,yes
pc-116,196,yes
pc-116,198,yes
pc-116,199,yes
pc-116,222,yes
pc-116,234,yes
pc-116,241,yes
pc-116,245,yes
pc-116,260,yes
pc-116,265,yes
pc-116,278,yes
pc-116,292,yes
pc-116,294,yes
pc-116,303,yes
pc-116,317,yes
pc-116,318,yes
pc-116,320,yes
pc-116,352,yes
pc-116,371,yes
pc-116,394,yes
pc-116,401,yes
pc-116,423,yes
pc-116,436,yes
pc-116,463,yes
pc-116,467,yes
pc-116,473,yes
pc-116,475,yes
pc-116,489,yes
pc-116,514,yes
pc-116,515,yes
pc-116,519,yes
pc-116,526,yes
pc-117,147,conflict
pc-117,202,conflict
pc-117,428,conflict
pc-117,13,maybe
pc-117,25,maybe
pc-117,118,maybe
pc-117,444,maybe
pc-117,12,yes
pc-117,15,yes
pc-117,22,yes
pc-117,26,yes
pc-117,50,yes
pc-117,74,yes
pc-117,102,yes
pc-117,111,yes
pc-117,137,yes
pc-117,139,yes
pc-117,140,yes
pc-117,158,yes
pc-117,190,yes
pc-117,192,yes
pc-117,196,yes
pc-117,206,yes
pc-117,222,yes
pc-117,282,yes
pc-117,289,yes
pc-117,313,yes
pc-117,383,yes
pc-117,435,yes
pc-117,436,yes
pc-117,447,yes
pc-117,449,yes
pc-117,473,yes
pc-117,488,yes
pc-117,510,yes
pc-117,525,yes
pc-118,162,conflict
pc-118,40,maybe
pc-118,235,yes
pc-118,273,yes
pc-118,274,yes
pc-118,300,yes
pc-118,413,yes
pc-118,448,yes
pc-118,483,yes
pc-118,497,yes
pc-119,153,conflict
pc-119,182,conflict
pc-119,213,conflict
pc-119,263,conflict
pc-119,333,conflict
pc-119,437,conflict
pc-119,28,maybe
pc-119,390,maybe
pc-119,4,yes
pc-119,42,yes
pc-119,120,yes
pc-119,150,yes
pc-119,170,yes
pc-119,205,yes
pc-119,257,yes
pc-119,280,yes
pc-119,335,yes
pc-119,355,yes
pc-119,363,yes
pc-119,479,yes
pc-119,485,yes
pc-119,487,yes
pc-120,77,conflict
pc-120,81,maybe
pc-120,153,maybe
pc-120,338,maybe
pc-120,415,maybe
pc-120,36,yes
pc-120,62,yes
pc-120,299,yes
pc-120,418,yes
pc-120,434,yes
pc-120,455,yes
pc-121,26,conflict
pc-121,101,conflict
pc-121,133,conflict
pc-121,189,conflict
pc-121,199,conflict
pc-121,222,conflict
pc-121,241,conflict
pc-121,345,conflict
pc-121,390,conflict
pc-121,445,conflict
pc-121,491,conflict
pc-121,526,conflict
pc-121,5,maybe
pc-121,17,maybe
pc-121,45,maybe
pc-121,62,maybe
pc-121,85,maybe
pc-121,95,maybe
pc-121,134,maybe
pc-121,143,maybe
pc-121,196,maybe
pc-121,207,maybe
pc-121,278,maybe
pc-121,287,maybe
pc-121,307,maybe
pc-121,311,maybe
pc-121,320,maybe
pc-121,343,maybe
pc-121,372,maybe
pc-121,394,maybe
pc-121,401,maybe
pc-121,403,maybe
pc-121,422,maybe
pc-121,423,maybe
pc-121,433,maybe
pc-121,436,maybe
pc-121,473,maybe
pc-121,517,maybe
pc-121,44,yes
pc-121,58,yes
pc-121,60,yes
pc-121,140,yes
pc-121,252,yes
pc-122,11,maybe
pc-122,16,maybe
pc-122,83,maybe
pc-122,203,maybe
pc-122,221,maybe
pc-122,248,maybe
pc-122,314,maybe
pc-122,355,maybe
pc-122,410,maybe
pc-122,425,maybe
pc-122,444,maybe
pc-122,504,maybe
pc-122,520,maybe
pc-122,340,yes
pc-123,28,conflict
pc-123,60,conflict
pc-123,86,conflict
pc-123,152,conflict
pc-123,212,conflict
pc-123,220,conflict
pc-123,241,conflict
pc-123,298,conflict
pc-123,431,conflict
pc-123,475,conflict
pc-123,74,maybe
pc-123,140,maybe
pc-123,210,maybe
pc-123,294,maybe
pc-123,423,maybe
pc-123,485,maybe
pc-123,101,yes
pc-123,146,yes
pc-123,168,yes
pc-123,192,yes
pc-123,196,yes
pc-123,222,yes
pc-123,302,yes
pc-123,473,yes
pc-123,489,yes
pc-124,338,maybe
pc-124,379,maybe
pc-124,418,maybe
pc-124,434,maybe
pc-124,36,yes
pc-124,62,yes
pc-124,77,yes
pc-124,81,yes
pc-124,151,yes
pc-124,299,yes
pc-124,408,yes
pc-124,415,yes
pc-124,446,yes
pc-124,452,yes
pc-124,455,yes
pc-124,478,yes
pc-125,55,yes
pc-125,235,yes
pc-125,300,yes
pc-125,362,yes
pc-125,376,yes
pc-125,378,yes
pc-125,448,yes
pc-125,497,yes
pc-126,82,conflict
pc-126,126,conflict
pc-126,146,conflict
pc-126,198,conflict
pc-126,204,conflict
pc-126,240,conflict
pc-126,298,conflict
pc-126,326,conflict
pc-126,357,conflict
pc-126,368,conflict
pc-126,371,conflict
pc-126,234,maybe
pc-126,407,maybe
pc-126,438,maybe
pc-126,478,maybe
pc-126,281,yes
pc-126,284,yes
pc-126,312,yes
pc-126,323,yes
pc-126,520,yes
pc-127,378,conflict
pc-127,9,maybe
pc-127,227,maybe
pc-127,273,maybe
pc-127,463,maybe
pc-127,57,yes
pc-128,312,conflict
pc-128,10,maybe
pc-128,54,maybe
pc-128,73,maybe
pc-128,112,maybe
pc-128,155,maybe
pc-128,165,maybe
pc-128,193,maybe
pc-128,217,maybe
pc-128,276,maybe
pc-128,313,maybe
pc-128,334,maybe
pc-128,406,maybe
pc-128,246,yes
pc-128,326,yes
pc-128,476,yes
pc-128,503,yes
pc-129,34,maybe
pc-129,68,maybe
pc-129,114,maybe
pc-129,124,maybe
pc-129,132,maybe
pc-129,157,maybe
pc-129,285,maybe
pc-129,326,maybe
pc-129,362,maybe
pc-129,379,maybe
pc-129,420,maybe
pc-129,426,maybe
pc-129,476,maybe
pc-129,497,maybe
pc-129,503,maybe
pc-129,523,maybe
pc-129,220,yes
pc-130,32,conflict
pc-130,53,conflict
pc-130,78,conflict
pc-130,164,conflict
pc-130,172,conflict
pc-130,251,conflict
pc-130,255,conflict
pc-130,275,conflict
pc-130,279,conflict
pc-130,322,conflict
pc-130,339,conflict
pc-130,363,conflict
pc-130,443,conflict
pc-130,458,conflict
pc-130,509,conflict
pc-130,35,maybe
pc-130,36,maybe
pc-130,51,maybe
pc-130,150,maybe
pc-130,167,maybe
pc-130,200,maybe
pc-130,202,maybe
pc-130,205,maybe
pc-130,238,maybe
pc-130,323,maybe
pc-130,327,maybe
pc-130,336,maybe
pc-130,346,maybe
pc-130,349,maybe
pc-130,354,maybe
pc-130,356,maybe
pc-130,364,maybe
pc-130,381,maybe
pc-130,396,maybe
pc-130,397,maybe
pc-130,414,maybe
pc-130,434,maybe
pc-130,471,maybe
pc-130,500,maybe
pc-130,520,maybe
pc-130,2,yes
pc-130,42,yes
pc-130,109,yes
pc-130,253,yes
pc-130,267,yes
pc-130,330,yes
pc-130,462,yes
pc-131,172,conflict
pc-131,458,conflict
pc-131,509,conflict
pc-131,37,maybe
pc-131,42,maybe
pc-131,43,maybe
pc-131,54,maybe
pc-131,63,maybe
pc-131,73,maybe
pc-131,75,maybe
pc-131,114,maybe
pc-131,117,maybe
pc-131,131,maybe
pc-131,143,maybe
pc-131,150,maybe
pc-131,205,maybe
pc-131,220,maybe
pc-131,225,maybe
pc-131,236,maybe
pc-131,266,maybe
pc-131,276,maybe
pc-131,334,maybe
pc-131,336,maybe
pc-131,373,maybe
pc-131,396,maybe
pc-131,443,maybe
pc-131,446,maybe
pc-131,112,yes
pc-131,113,yes
pc-131,326,yes
pc-131,494,yes
pc-132,31,conflict
pc-132,195,conflict
pc-132,222,conflict
pc-132,365,conflict
pc-132,13,maybe
pc-132,56,maybe
pc-132,76,maybe
pc-132,80,maybe
pc-132,115,maybe
pc-132,118,maybe
pc-132,137,maybe
pc-132,148,maybe
pc-132,175,maybe
pc-132,179,maybe
pc-132,212,maybe
pc-132,227,maybe
pc-132,257,maybe
pc-132,280,maybe
pc-132,282,maybe
pc-132,314,maybe
pc-132,355,maybe
pc-132,388,maybe
pc-132,390,maybe
pc-132,424,maybe
pc-132,447,maybe
pc-132,479,maybe
pc-132,485,maybe
pc-132,490,maybe
pc-132,496,maybe
pc-132,510,maybe
pc-132,511,maybe
pc-132,518,maybe
pc-132,149,yes
pc-132,313,yes
pc-132,428,yes
pc-132,444,yes
pc-132,468,yes
pc-132,488,yes
pc-132,505,yes
pc-133,68,maybe
pc-133,69,maybe
pc-133,70,maybe
pc-133,163,maybe
pc-133,183,maybe
pc-133,186,maybe
pc-133,226,maybe
pc-133,254,maybe
pc-133,267,maybe
pc-133,288,maybe
pc-133,308,maybe
pc-133,316,maybe
pc-133,328,maybe
pc-133,346,maybe
pc-133,361,maybe
pc-133,440,maybe
pc-133,457,maybe
pc-133,483,maybe
pc-133,524,maybe
pc-133,100,yes
pc-133,126,yes
pc-133,174,yes
pc-133,208,yes
pc-133,234,yes
pc-133,286,yes
pc-133,353,yes
pc-133,358,yes
pc-133,453,yes
pc-134,167,conflict
pc-134,407,conflict
pc-134,36,maybe
pc-134,45,maybe
pc-134,58,maybe
pc-134,196,maybe
pc-134,295,maybe
pc-134,338,maybe
pc-134,343,maybe
pc-134,417,maybe
pc-134,421,maybe
pc-134,434,maybe
pc-134,446,maybe
pc-134,478,maybe
pc-134,499,maybe
pc-134,9,yes
pc-134,62,yes
pc-134,63,yes
pc-134,74,yes
pc-134,77,yes
pc-134,82,yes
pc-134,100,yes
pc-134,116,yes
pc-134,127,yes
pc-134,135,yes
pc-134,222,yes
pc-134,299,yes
pc-134,359,yes
pc-134,368,yes
pc-134,418,yes
pc-134,456,yes
pc-134,464,yes
pc-134,515,yes
pc-135,167,conflict
pc-135,407,conflict
pc-135,44,maybe
pc-135,171,maybe
pc-135,220,maybe
pc-135,294,maybe
pc-135,300,maybe
pc-135,303,maybe
pc-135,427,maybe
pc-135,362,yes
pc-136,36,conflict
pc-136,299,conflict
pc-136,323,conflict
pc-136,378,conflict
pc-136,385,conflict
pc-136,446,conflict
pc-136,455,conflict
pc-136,471,conflict
pc-136,23,yes
pc-136,110,yes
pc-136,162,yes
pc-136,180,yes
pc-136,235,yes
pc-136,300,yes
pc-136,369,yes
pc-136,376,yes
pc-136,379,yes
pc-136,390,yes
pc-136,398,yes
pc-136,413,yes
pc-136,419,yes
pc-136,483,yes
pc-136,497,yes
pc-137,53,conflict
pc-137,255,conflict
pc-137,42,maybe
pc-137,61,maybe
pc-137,72,maybe
pc-137,94,maybe
pc-137,118,maybe
pc-137,147,maybe
pc-137,213,maybe
pc-137,240,maybe
pc-137,267,maybe
pc-137,325,maybe
pc-137,339,maybe
pc-137,354,maybe
pc-137,384,maybe
pc-137,444,maybe
pc-137,457,maybe
pc-137,466,maybe
pc-137,524,maybe
pc-137,70,yes
pc-137,98,yes
pc-137,104,yes
pc-137,120,yes
pc-137,200,yes
pc-137,319,yes
pc-137,321,yes
pc-137,327,yes
pc-137,434,yes
pc-137,462,yes
pc-137,479,yes
pc-137,518,yes
pc-138,17,conflict
pc-138,31,conflict
pc-138,45,conflict
pc-138,50,conflict
pc-138,66,conflict
pc-138,158,conflict
pc-138,196,conflict
pc-138,297,conflict
pc-138,477,conflict
pc-138,13,maybe
pc-138,111,maybe
pc-138,159,maybe
pc-138,266,maybe
pc-138,436,maybe
pc-138,515,maybe
pc-138,3,yes
pc-138,74,yes
pc-138,192,yes
pc-138,271,yes
pc-138,306,yes
pc-139,322,conflict
pc-139,334,conflict
